book,category_path,filename,ext,usage,size_bytes,size_mb,width,height,orientation,size_bucket,suggested_role,subject_hits,relative_path,status,art_tag,notes
Planetfall,PNG/Miniatures,feral-s.png,png,ingame,297595,0.28,500,500,square,icon,reference_photo,species:feral,Other Books/Planetfall/PNG/Miniatures/feral-s.png,untriaged,,
Planetfall,PNG/Miniatures,k_erin.png,png,ingame,10908724,10.4,3000,3000,square,fullpage,reference_photo,species:k_erin,Other Books/Planetfall/PNG/Miniatures/k_erin.png,untriaged,,
Planetfall,PNG/Miniatures,krag-s.png,png,ingame,564899,0.54,500,500,square,icon,reference_photo,species:krag,Other Books/Planetfall/PNG/Miniatures/krag-s.png,untriaged,,
Planetfall,PNG/Miniatures,swift-s.png,png,ingame,626957,0.6,500,500,square,icon,reference_photo,species:swift,Other Books/Planetfall/PNG/Miniatures/swift-s.png,untriaged,,
Planetfall,PNG/Miniatures,unity agent.png,png,ingame,11903732,11.35,3000,3000,square,fullpage,reference_photo,species:unity agent,Other Books/Planetfall/PNG/Miniatures/unity agent.png,untriaged,,
Planetfall,PNG/Misc,p109 flat.png,png,ingame,6162407,5.88,1961,2882,portrait,fullpage,uncategorized,,Other Books/Planetfall/PNG/Misc/p109 flat.png,untriaged,,
Planetfall,PSD,5PFH_Title_Red.psd,psd,source,6286189,5.99,,,,,uncategorized,,Other Books/Planetfall/PSD/5PFH_Title_Red.psd,untriaged,,
Planetfall,PSD,5PH_Planetfall_Cover_001w.psd,psd,source,263560900,251.35,,,,,uncategorized,cover_art,Other Books/Planetfall/PSD/5PH_Planetfall_Cover_001w.psd,untriaged,,
Planetfall,PSD,Corporate Security.psd,psd,source,51211721,48.84,,,,,uncategorized,species:rat;species:security,Other Books/Planetfall/PSD/Corporate Security.psd,untriaged,,
Planetfall,PSD,Crew Box 1 Group.psd,psd,source,51908567,49.5,,,,,uncategorized,,Other Books/Planetfall/PSD/Crew Box 1 Group.psd,untriaged,,
Planetfall,PSD,Dec_21_Five_Parsecs_weapon_conceptsheet_.psd,psd,source,40370017,38.5,,,,,uncategorized,concept_sheet,Other Books/Planetfall/PSD/Dec_21_Five_Parsecs_weapon_conceptsheet_.psd,untriaged,,
Planetfall,PSD,Dec_21_Five_Parsecs_weapon_conceptsheet__1.psd,psd,source,40370021,38.5,,,,,uncategorized,concept_sheet,Other Books/Planetfall/PSD/Dec_21_Five_Parsecs_weapon_conceptsheet__1.psd,untriaged,,
Planetfall,PSD,Scout ships renders 1 (3) fish.psd,psd,source,1904040,1.82,,,,,uncategorized,tag:wilderness_approach,Other Books/Planetfall/PSD/Scout ships renders 1 (3) fish.psd,untriaged,,
Planetfall,PSD,Scout ships renders 1 (3) racer.psd,psd,source,2702811,2.58,,,,,uncategorized,tag:wilderness_approach,Other Books/Planetfall/PSD/Scout ships renders 1 (3) racer.psd,untriaged,,
Planetfall,PSD,Soulless Group.psd,psd,source,49360738,47.07,,,,,uncategorized,species:soulless,Other Books/Planetfall/PSD/Soulless Group.psd,untriaged,,
Tactics,,5PFH Tactics Cover In Prog.indd,indd,source,7774208,7.41,,,,,uncategorized,cover_art,Other Books/Tactics/5PFH Tactics Cover In Prog.indd,untriaged,,
Tactics,,Index Cards.pdf,pdf,source,173037,0.17,,,,,uncategorized,,Other Books/Tactics/Index Cards.pdf,untriaged,,
Tactics,PNG,5PH_Tactics_Cover_001w.png,png,ingame,567427,0.54,4229,3307,landscape,scene_landscape,uncategorized,cover_art,Other Books/Tactics/PNG/5PH_Tactics_Cover_001w.png,untriaged,,
Tactics,PNG,COVER ART FINAL REV2 copy.png,png,ingame,5803457,5.53,6000,8765,portrait,fullpage,uncategorized,revision;cover_art,Other Books/Tactics/PNG/COVER ART FINAL REV2 copy.png,untriaged,,
Tactics,PNG,COVER ART FINAL REV2.png,png,ingame,5803457,5.53,6000,8765,portrait,fullpage,uncategorized,revision;cover_art,Other Books/Tactics/PNG/COVER ART FINAL REV2.png,untriaged,,
Tactics,PNG,COVER ART FINAL.png,png,ingame,79990376,76.28,6000,8585,portrait,fullpage,uncategorized,cover_art,Other Books/Tactics/PNG/COVER ART FINAL.png,untriaged,,
Tactics,PNG,Nordic Weasel Logo 1_Ink300.png,png,ingame,189911,0.18,484,480,square,icon,uncategorized,,Other Books/Tactics/PNG/Nordic Weasel Logo 1_Ink300.png,untriaged,,
Tactics,PNG,Nordic Weasel Logo white text.png,png,ingame,156260,0.15,1008,1000,square,icon,uncategorized,,Other Books/Tactics/PNG/Nordic Weasel Logo white text.png,untriaged,,
Tactics,PNG/Ads,5LFB_3D_Book_ViaMod.png,png,ingame,6286238,6.0,6000,4000,landscape,scene_landscape,marketing_ignore,,Other Books/Tactics/PNG/Ads/5LFB_3D_Book_ViaMod.png,untriaged,,
Tactics,PNG/Ads,5L_Compendium_3D_Book_ViaMod.png,png,ingame,10542739,10.05,1995,3129,portrait,fullpage,marketing_ignore,,Other Books/Tactics/PNG/Ads/5L_Compendium_3D_Book_ViaMod.png,untriaged,,
Tactics,PNG/Ads,Battlespace Render Transparent.png,png,ingame,3902227,3.72,1911,2714,portrait,fullpage,marketing_ignore,tag:space_travel,Other Books/Tactics/PNG/Ads/Battlespace Render Transparent.png,untriaged,,
Tactics,PNG/Ads,Country Road Z Render.png,png,ingame,6125856,5.84,1777,2907,portrait,fullpage,marketing_ignore,,Other Books/Tactics/PNG/Ads/Country Road Z Render.png,untriaged,,
Tactics,PNG/Ads,Shadow Deep Render.png,png,ingame,6017493,5.74,1844,2907,portrait,fullpage,marketing_ignore,,Other Books/Tactics/PNG/Ads/Shadow Deep Render.png,untriaged,,
Tactics,PNG/Ads,Spider Attack_rev.png,png,ingame,23543505,22.45,6000,3375,landscape,scene_landscape,marketing_ignore,tag:battle_action;revision,Other Books/Tactics/PNG/Ads/Spider Attack_rev.png,untriaged,,
Tactics,PNG/Ads,Spider Layer.png,png,ingame,10884995,10.38,3803,2882,landscape,scene_landscape,marketing_ignore,,Other Books/Tactics/PNG/Ads/Spider Layer.png,untriaged,,
Tactics,PNG/Characters,Engineeer.png,png,ingame,19405041,18.51,4000,5548,portrait,fullpage,portrait,,Other Books/Tactics/PNG/Characters/Engineeer.png,untriaged,,
Tactics,PNG/Characters,Ferals.png,png,ingame,5457348,5.2,2037,2676,portrait,fullpage,portrait,species:feral,Other Books/Tactics/PNG/Characters/Ferals.png,untriaged,,
Tactics,PNG/Characters,K_erin for Cloud.png,png,ingame,5134695,4.9,1838,2772,portrait,fullpage,portrait,species:k_erin,Other Books/Tactics/PNG/Characters/K_erin for Cloud.png,untriaged,,
Tactics,PNG/Characters,Krag.png,png,ingame,376372,0.36,1472,1242,landscape,misc,portrait,species:krag,Other Books/Tactics/PNG/Characters/Krag.png,untriaged,,
Tactics,PNG/Characters,"Oct 19, 2020 at 12_59_37 PM.png",png,ingame,1367500,1.3,1044,1327,portrait,misc,portrait,,"Other Books/Tactics/PNG/Characters/Oct 19, 2020 at 12_59_37 PM.png",untriaged,,
Tactics,PNG/Characters,Precursor .png,png,ingame,16773047,16.0,4000,4894,portrait,fullpage,portrait,species:precursor,Other Books/Tactics/PNG/Characters/Precursor .png,untriaged,,
Tactics,PNG/Characters,Skulker.png,png,ingame,798085,0.76,2856,2410,landscape,scene_landscape,portrait,species:skulker,Other Books/Tactics/PNG/Characters/Skulker.png,untriaged,,
Tactics,PNG/Characters,Swift.png,png,ingame,1771198,1.69,1886,2495,portrait,fullpage,portrait,species:swift,Other Books/Tactics/PNG/Characters/Swift.png,untriaged,,
Tactics,PNG/Concepts and Weapons,Dec_21_Five_Parsecs_weapon_conceptsheet_.png,png,ingame,3288044,3.14,9529,2043,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Tactics/PNG/Concepts and Weapons/Dec_21_Five_Parsecs_weapon_conceptsheet_.png,untriaged,,
Tactics,PNG/Concepts and Weapons,Dec_21_Hand_Flame_pistol_concepts_.png,png,ingame,923733,0.88,3806,1839,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Tactics/PNG/Concepts and Weapons/Dec_21_Hand_Flame_pistol_concepts_.png,untriaged,,
Tactics,PNG/Concepts and Weapons,Five Parsecs weapon concepts.png,png,ingame,2276968,2.17,8965,2070,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Tactics/PNG/Concepts and Weapons/Five Parsecs weapon concepts.png,untriaged,,
Tactics,PNG/Equipment,equip 4.png,png,ingame,1634988,1.56,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Tactics/PNG/Equipment/equip 4.png,untriaged,,
Tactics,PNG/Equipment,equip 5.png,png,ingame,875117,0.83,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Tactics/PNG/Equipment/equip 5.png,untriaged,,
Tactics,PNG/Equipment,equip 6.png,png,ingame,549670,0.52,820,1080,portrait,portrait_small,equipment_icon,,Other Books/Tactics/PNG/Equipment/equip 6.png,untriaged,,
Tactics,PNG/Equipment,equip 7.png,png,ingame,1747159,1.67,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Tactics/PNG/Equipment/equip 7.png,untriaged,,
Tactics,PNG/Equipment,equip 8.png,png,ingame,521238,0.5,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Tactics/PNG/Equipment/equip 8.png,untriaged,,
Tactics,PNG/General Art,1.png,png,ingame,36049560,34.38,6000,3500,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Tactics/PNG/General Art/1.png,untriaged,,
Tactics,PNG/General Art,2 (1).png,png,ingame,29325663,27.97,6000,3500,landscape,scene_landscape,scene,,Other Books/Tactics/PNG/General Art/2 (1).png,untriaged,,
Tactics,PNG/General Art,3.png,png,ingame,36258833,34.58,6000,3500,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Tactics/PNG/General Art/3.png,untriaged,,
Tactics,PNG/General Art,4.png,png,ingame,38212878,36.44,6000,3500,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Tactics/PNG/General Art/4.png,untriaged,,
Tactics,PNG/General Art,5.png,png,ingame,36283857,34.6,6000,3375,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Tactics/PNG/General Art/5.png,untriaged,,
Tactics,PNG/General Art,6.png,png,ingame,38202381,36.43,6000,3500,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Tactics/PNG/General Art/6.png,untriaged,,
Tactics,PNG/General Art,7.png,png,ingame,37363584,35.63,6000,3500,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Tactics/PNG/General Art/7.png,untriaged,,
Tactics,PNG/General Art,8a.png,png,ingame,37130017,35.41,6000,3500,landscape,scene_landscape,scene,,Other Books/Tactics/PNG/General Art/8a.png,untriaged,,
Tactics,PNG/General Art,9.png,png,ingame,37585122,35.84,6000,3500,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Tactics/PNG/General Art/9.png,untriaged,,
Tactics,PNG/General Art,APC2_Concept_Freestyle.png,png,ingame,18469434,17.61,6000,3375,landscape,scene_landscape,scene,freestyle_action;concept_sheet,Other Books/Tactics/PNG/General Art/APC2_Concept_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Advancing_Mech_Concept.png,png,ingame,17420477,16.61,6000,3375,landscape,scene_landscape,scene,concept_sheet,Other Books/Tactics/PNG/General Art/Advancing_Mech_Concept.png,untriaged,,
Tactics,PNG/General Art,After_Battle.png,png,ingame,36793924,35.09,6000,3375,landscape,scene_landscape,scene,,Other Books/Tactics/PNG/General Art/After_Battle.png,untriaged,,
Tactics,PNG/General Art,After_battle_Concept.png,png,ingame,16618392,15.85,6000,3375,landscape,scene_landscape,scene,concept_sheet,Other Books/Tactics/PNG/General Art/After_battle_Concept.png,untriaged,,
Tactics,PNG/General Art,Aftermath_Concept.png,png,ingame,5368377,5.12,6000,3375,landscape,scene_landscape,scene,concept_sheet,Other Books/Tactics/PNG/General Art/Aftermath_Concept.png,untriaged,,
Tactics,PNG/General Art,AirStricke_Freestyle.png,png,ingame,38131537,36.37,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/AirStricke_Freestyle.png,untriaged,,
Tactics,PNG/General Art,AttackFormation_Freestyle.png,png,ingame,37972993,36.21,6000,3375,landscape,scene_landscape,scene,tag:battle_action;freestyle_action,Other Books/Tactics/PNG/General Art/AttackFormation_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Breach_freestyle.png,png,ingame,18171967,17.33,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Breach_freestyle.png,untriaged,,
Tactics,PNG/General Art,Burnout_Freestyle.png,png,ingame,17189139,16.39,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Burnout_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Central_Room_Freestyle.png,png,ingame,15991094,15.25,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Central_Room_Freestyle.png,untriaged,,
Tactics,PNG/General Art,City_Attack_1.png,png,ingame,6922992,6.6,6000,3375,landscape,scene_landscape,scene,tag:starport_street;tag:battle_action,Other Books/Tactics/PNG/General Art/City_Attack_1.png,untriaged,,
Tactics,PNG/General Art,City_Attack_2.png,png,ingame,19267518,18.37,6000,3375,landscape,scene_landscape,scene,tag:starport_street;tag:battle_action,Other Books/Tactics/PNG/General Art/City_Attack_2.png,untriaged,,
Tactics,PNG/General Art,Control_Room_Freestyle.png,png,ingame,19047011,18.16,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Control_Room_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Converted_Attack_2.png,png,ingame,15084188,14.39,6000,3375,landscape,scene_landscape,scene,species:converted;tag:battle_action,Other Books/Tactics/PNG/General Art/Converted_Attack_2.png,untriaged,,
Tactics,PNG/General Art,Converted_Brawl.png,png,ingame,17013293,16.23,6000,3375,landscape,scene_landscape,scene,species:converted,Other Books/Tactics/PNG/General Art/Converted_Brawl.png,untriaged,,
Tactics,PNG/General Art,Converted_V4_Freestyle.png,png,ingame,17923195,17.09,6000,3375,landscape,scene_landscape,scene,species:converted;freestyle_action,Other Books/Tactics/PNG/General Art/Converted_V4_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Converted_Wrath_Freestyle.png,png,ingame,15739171,15.01,6000,3375,landscape,scene_landscape,scene,species:rat;species:converted;freestyle_action,Other Books/Tactics/PNG/General Art/Converted_Wrath_Freestyle.png,untriaged,,
Tactics,PNG/General Art,DeepForest_freestyle.png,png,ingame,32073018,30.59,6000,3375,landscape,scene_landscape,scene,tag:wilderness_approach;freestyle_action,Other Books/Tactics/PNG/General Art/DeepForest_freestyle.png,untriaged,,
Tactics,PNG/General Art,Deploy_Freestyle.png,png,ingame,19142264,18.26,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Deploy_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Desert_MSTruck.png,png,ingame,16312588,15.56,6000,3375,landscape,scene_landscape,scene,tag:wasteland,Other Books/Tactics/PNG/General Art/Desert_MSTruck.png,untriaged,,
Tactics,PNG/General Art,Discover_Freestyle.png,png,ingame,37299658,35.57,6000,3375,landscape,scene_landscape,scene,cover_art;freestyle_action,Other Books/Tactics/PNG/General Art/Discover_Freestyle.png,untriaged,,
Tactics,PNG/General Art,DropShip_Freestyle.png,png,ingame,17351346,16.55,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/DropShip_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Explore_Freestyle.png,png,ingame,16237280,15.49,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Explore_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Field_Ambush.png,png,ingame,37065723,35.35,6000,3375,landscape,scene_landscape,scene,tag:battle_action,Other Books/Tactics/PNG/General Art/Field_Ambush.png,untriaged,,
Tactics,PNG/General Art,Fire_Up_Freestyle.png,png,ingame,18681009,17.82,6000,3375,landscape,scene_landscape,scene,tag:ship_interior_damaged;freestyle_action,Other Books/Tactics/PNG/General Art/Fire_Up_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Focus_Fire_Freestyle.png,png,ingame,17659230,16.84,6000,3375,landscape,scene_landscape,scene,tag:ship_interior_damaged;freestyle_action,Other Books/Tactics/PNG/General Art/Focus_Fire_Freestyle.png,untriaged,,
Tactics,PNG/General Art,ForestTrack_1.png,png,ingame,38042795,36.28,6000,3375,landscape,scene_landscape,scene,tag:wilderness_approach,Other Books/Tactics/PNG/General Art/ForestTrack_1.png,untriaged,,
Tactics,PNG/General Art,Forest_Repair.png,png,ingame,36726059,35.02,6000,3375,landscape,scene_landscape,scene,tag:wilderness_approach,Other Books/Tactics/PNG/General Art/Forest_Repair.png,untriaged,,
Tactics,PNG/General Art,Gravtank_Attack_Freestyle.png,png,ingame,36574001,34.88,6000,3375,landscape,scene_landscape,scene,tag:battle_action;freestyle_action,Other Books/Tactics/PNG/General Art/Gravtank_Attack_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Gun_Fire_Concept.png,png,ingame,19673592,18.76,6000,3375,landscape,scene_landscape,scene,tag:ship_interior_damaged;concept_sheet,Other Books/Tactics/PNG/General Art/Gun_Fire_Concept.png,untriaged,,
Tactics,PNG/General Art,Gunfire_Concept.png,png,ingame,16456235,15.69,6000,3375,landscape,scene_landscape,scene,tag:ship_interior_damaged;concept_sheet,Other Books/Tactics/PNG/General Art/Gunfire_Concept.png,untriaged,,
Tactics,PNG/General Art,HoloRoom_Freestyle.png,png,ingame,18358464,17.51,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/HoloRoom_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Holo_room_Concept.png,png,ingame,16803342,16.02,6000,3375,landscape,scene_landscape,scene,concept_sheet,Other Books/Tactics/PNG/General Art/Holo_room_Concept.png,untriaged,,
Tactics,PNG/General Art,Maintenance_Freestyle.png,png,ingame,16719841,15.95,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Maintenance_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Mech_Attack.png,png,ingame,16763270,15.99,6000,3375,landscape,scene_landscape,scene,tag:battle_action,Other Books/Tactics/PNG/General Art/Mech_Attack.png,untriaged,,
Tactics,PNG/General Art,Mech_Fire_Freestyle.png,png,ingame,19264341,18.37,6000,3375,landscape,scene_landscape,scene,tag:ship_interior_damaged;freestyle_action,Other Books/Tactics/PNG/General Art/Mech_Fire_Freestyle.png,untriaged,,
Tactics,PNG/General Art,One_Down_Freestyle.png,png,ingame,17106351,16.31,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/One_Down_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Repair_Freestyle.png,png,ingame,17240228,16.44,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Repair_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Scene 1 F.png,png,ingame,13436300,12.81,6000,3375,landscape,scene_landscape,scene,tag:battle_action;named_scene,Other Books/Tactics/PNG/General Art/Scene 1 F.png,untriaged,,
Tactics,PNG/General Art,Scene 2 F v2 (1).png,png,ingame,11776465,11.23,6000,3375,landscape,scene_landscape,scene,tag:battle_action;named_scene,Other Books/Tactics/PNG/General Art/Scene 2 F v2 (1).png,untriaged,,
Tactics,PNG/General Art,Scene 3 F.png,png,ingame,11214860,10.7,6000,3375,landscape,scene_landscape,scene,tag:battle_action;named_scene,Other Books/Tactics/PNG/General Art/Scene 3 F.png,untriaged,,
Tactics,PNG/General Art,Scene 4 F.png,png,ingame,37405396,35.67,6000,3375,landscape,scene_landscape,scene,tag:battle_action;named_scene,Other Books/Tactics/PNG/General Art/Scene 4 F.png,untriaged,,
Tactics,PNG/General Art,Scene 5 F 2.png,png,ingame,41792134,39.86,6000,3375,landscape,scene_landscape,scene,tag:battle_action;named_scene,Other Books/Tactics/PNG/General Art/Scene 5 F 2.png,untriaged,,
Tactics,PNG/General Art,Scene 6 REV.png,png,ingame,65910705,62.86,8000,4500,landscape,scene_landscape,scene,tag:battle_action;revision;named_scene,Other Books/Tactics/PNG/General Art/Scene 6 REV.png,untriaged,,
Tactics,PNG/General Art,Scene 7 F.png,png,ingame,11771380,11.23,6000,3375,landscape,scene_landscape,scene,tag:battle_action;named_scene,Other Books/Tactics/PNG/General Art/Scene 7 F.png,untriaged,,
Tactics,PNG/General Art,Scene 8 REV.png,png,ingame,41810918,39.87,6000,3375,landscape,scene_landscape,scene,tag:battle_action;revision;named_scene,Other Books/Tactics/PNG/General Art/Scene 8 REV.png,untriaged,,
Tactics,PNG/General Art,Scene 9 REV 2.png,png,ingame,37992509,36.23,6000,3375,landscape,scene_landscape,scene,tag:battle_action;revision;named_scene,Other Books/Tactics/PNG/General Art/Scene 9 REV 2.png,untriaged,,
Tactics,PNG/General Art,Scene 9 REV.png,png,ingame,37996161,36.24,6000,3375,landscape,scene_landscape,scene,tag:battle_action;revision;named_scene,Other Books/Tactics/PNG/General Art/Scene 9 REV.png,untriaged,,
Tactics,PNG/General Art,Scouting_Freestyle.png,png,ingame,38112604,36.35,6000,3375,landscape,scene_landscape,scene,tag:wilderness_approach;freestyle_action,Other Books/Tactics/PNG/General Art/Scouting_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Sneaky_swarm_Concept.png,png,ingame,17986866,17.15,6000,3375,landscape,scene_landscape,scene,species:swarm;concept_sheet,Other Books/Tactics/PNG/General Art/Sneaky_swarm_Concept.png,untriaged,,
Tactics,PNG/General Art,Storage_Lab_Freestyle.png,png,ingame,18477733,17.62,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/Storage_Lab_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Swamp_Concept_1.png,png,ingame,15539110,14.82,6000,3375,landscape,scene_landscape,scene,concept_sheet,Other Books/Tactics/PNG/General Art/Swamp_Concept_1.png,untriaged,,
Tactics,PNG/General Art,Swamp_attack_Concept.png,png,ingame,17760878,16.94,6000,3375,landscape,scene_landscape,scene,tag:battle_action;concept_sheet,Other Books/Tactics/PNG/General Art/Swamp_attack_Concept.png,untriaged,,
Tactics,PNG/General Art,Swarm_Freestyle.png,png,ingame,16425582,15.66,6000,3375,landscape,scene_landscape,scene,species:swarm;freestyle_action,Other Books/Tactics/PNG/General Art/Swarm_Freestyle.png,untriaged,,
Tactics,PNG/General Art,Swarm_run_Concept.png,png,ingame,18544793,17.69,6000,3375,landscape,scene_landscape,scene,species:swarm;concept_sheet,Other Books/Tactics/PNG/General Art/Swarm_run_Concept.png,untriaged,,
Tactics,PNG/General Art,TakeCover_Concept.png,png,ingame,19990313,19.06,6000,3375,landscape,scene_landscape,scene,cover_art;concept_sheet,Other Books/Tactics/PNG/General Art/TakeCover_Concept.png,untriaged,,
Tactics,PNG/General Art,Take_Cover_Concept.png,png,ingame,16864769,16.08,6000,3375,landscape,scene_landscape,scene,cover_art;concept_sheet,Other Books/Tactics/PNG/General Art/Take_Cover_Concept.png,untriaged,,
Tactics,PNG/General Art,Tank_Concept_1.png,png,ingame,17567859,16.75,6000,3375,landscape,scene_landscape,scene,concept_sheet,Other Books/Tactics/PNG/General Art/Tank_Concept_1.png,untriaged,,
Tactics,PNG/General Art,Tank_Concept_2.png,png,ingame,18024426,17.19,6000,3375,landscape,scene_landscape,scene,concept_sheet,Other Books/Tactics/PNG/General Art/Tank_Concept_2.png,untriaged,,
Tactics,PNG/General Art,The_View_Freestyle.png,png,ingame,17776151,16.95,6000,3375,landscape,scene_landscape,scene,freestyle_action,Other Books/Tactics/PNG/General Art/The_View_Freestyle.png,untriaged,,
Tactics,PNG/General Art,The_Wreckage_Freestyle.png,png,ingame,17008267,16.22,6000,3375,landscape,scene_landscape,scene,tag:crash_site;freestyle_action,Other Books/Tactics/PNG/General Art/The_Wreckage_Freestyle.png,untriaged,,
Tactics,PNG/Miniatures,captain-s.png,png,ingame,579510,0.55,500,500,square,icon,reference_photo,species:captain,Other Books/Tactics/PNG/Miniatures/captain-s.png,untriaged,,
Tactics,PNG/Miniatures,converted1-s.png,png,ingame,587546,0.56,500,500,square,icon,reference_photo,species:converted,Other Books/Tactics/PNG/Miniatures/converted1-s.png,untriaged,,
Tactics,PNG/Miniatures,converted2-s.png,png,ingame,575077,0.55,500,500,square,icon,reference_photo,species:converted,Other Books/Tactics/PNG/Miniatures/converted2-s.png,untriaged,,
Tactics,PNG/Miniatures,converted3-s.png,png,ingame,558523,0.53,500,500,square,icon,reference_photo,species:converted,Other Books/Tactics/PNG/Miniatures/converted3-s.png,untriaged,,
Tactics,PNG/Miniatures,engineer-s.png,png,ingame,586195,0.56,500,500,square,icon,reference_photo,species:engineer,Other Books/Tactics/PNG/Miniatures/engineer-s.png,untriaged,,
Tactics,PNG/Miniatures,feral-s.png,png,ingame,297595,0.28,500,500,square,icon,reference_photo,species:feral,Other Books/Tactics/PNG/Miniatures/feral-s.png,untriaged,,
Tactics,PNG/Miniatures,k_erin.png,png,ingame,10908724,10.4,3000,3000,square,fullpage,reference_photo,species:k_erin,Other Books/Tactics/PNG/Miniatures/k_erin.png,untriaged,,
Tactics,PNG/Miniatures,krag-s.png,png,ingame,564899,0.54,500,500,square,icon,reference_photo,species:krag,Other Books/Tactics/PNG/Miniatures/krag-s.png,untriaged,,
Tactics,PNG/Miniatures,precursor.png,png,ingame,10108893,9.64,3000,3000,square,fullpage,reference_photo,species:precursor,Other Books/Tactics/PNG/Miniatures/precursor.png,untriaged,,
Tactics,PNG/Miniatures,psionic.png,png,ingame,11549606,11.01,3000,3000,square,fullpage,reference_photo,species:psionic,Other Books/Tactics/PNG/Miniatures/psionic.png,untriaged,,
Tactics,PNG/Miniatures,skulker-s.png,png,ingame,499025,0.48,500,500,square,icon,reference_photo,species:skulker,Other Books/Tactics/PNG/Miniatures/skulker-s.png,untriaged,,
Tactics,PNG/Miniatures,swift-s.png,png,ingame,626957,0.6,500,500,square,icon,reference_photo,species:swift,Other Books/Tactics/PNG/Miniatures/swift-s.png,untriaged,,
Tactics,PNG/Miniatures,unity agent.png,png,ingame,11903732,11.35,3000,3000,square,fullpage,reference_photo,species:unity agent,Other Books/Tactics/PNG/Miniatures/unity agent.png,untriaged,,
Tactics,PSD,5PH_Tactics_Cover_001w.psd,psd,source,260853918,248.77,,,,,uncategorized,cover_art,Other Books/Tactics/PSD/5PH_Tactics_Cover_001w.psd,untriaged,,
Tactics,PSD,5PH_Tactics_X1_Cover_001w.psd,psd,source,260846556,248.76,,,,,uncategorized,cover_art,Other Books/Tactics/PSD/5PH_Tactics_X1_Cover_001w.psd,untriaged,,
Tactics,PSD,Nordic Weasel Logo 1_Ink300.psd,psd,source,799233,0.76,,,,,uncategorized,,Other Books/Tactics/PSD/Nordic Weasel Logo 1_Ink300.psd,untriaged,,
Tactics,PSD/Ads,5LFB_3D_Book_ViaMod.psd,psd,source,537543609,512.64,,,,,marketing_ignore,,Other Books/Tactics/PSD/Ads/5LFB_3D_Book_ViaMod.psd,untriaged,,
Tactics,PSD/Ads,Battlespace Render Transparent.psd,psd,source,27254367,25.99,,,,,marketing_ignore,tag:space_travel,Other Books/Tactics/PSD/Ads/Battlespace Render Transparent.psd,untriaged,,
Tactics,PSD/Ads,Country Road Z Render.psd,psd,source,29526156,28.16,,,,,marketing_ignore,,Other Books/Tactics/PSD/Ads/Country Road Z Render.psd,untriaged,,
Tactics,PSD/Ads,Shadow Deep Render.psd,psd,source,30233857,28.83,,,,,marketing_ignore,,Other Books/Tactics/PSD/Ads/Shadow Deep Render.psd,untriaged,,
